id_state,city_name
1,ASHKĀSHAM
1,FAYZABAD
1,JURM
1,KHANDŪD
1,RĀGHISTĀN
1,WĀKHĀN
2,GHORMACH
2,QALA I NAW
3,BAGHLĀN
3,ḨUKŪMATĪ DAHANAH-YE GHŌRĪ
3,NAHRĪN
3,PUL-E KHUMRĪ
4,BALKH
4,DOWLATĀBĀD
4,KHULM
4,LAB-SAR
4,MAZĀR-E SHARĪF
4,QARCHĪ GAK
5,BĀMYĀN
5,PANJĀB
6,NĪLĪ
7,FARAH
8,ANDKHOY
8,MAYMANA
9,GHAZNI
10,FAYRŌZ KŌH
10,SHAHRAK
11,‘ALĀQAHDĀRĪ DĪSHŪ
11,GERESHK
11,LASHKAR GĀH
11,MARKAZ-E ḨUKŪMAT-E DARWĒSHĀN
11,SANGĪN
12,CHAHĀR BURJ
12,GHŌRIYĀN
12,HERĀT
12,KAFIR QALA
12,KARUKH
12,KUHSĀN
12,KUSHK
12,QARAH BĀGH
12,SHĪNḎANḎ
12,TĪR PUL
12,ZINDAH JĀN
13,ĀQCHAH
13,DARZĀB
13,QARQĪN
13,SHIBIRGHĀN
14,KABUL
14,MĪR BACHAH KŌṮ
14,PAGHMĀN
15,KANDAHĀR
16,SIDQĀBĀD
17,KHŌST
18,ASADABAD
18,ĀSMĀR
19,DASHT-E ARCHĪ
19,IMĀM ŞĀḨIB
19,KHANABAD
19,KUNDUZ
19,QARĀWUL
20,MEHTAR LĀM
21,BARAKI BARAK
21,ḨUKŪMATĪ AZRAH
21,PUL-E ‘ALAM
22,BĀSAWUL
22,JALĀLĀBĀD
22,MARKAZ-E WOLUSWALĪ-YE ĀCHĪN
23,KHĀSH
23,MĪRĀBĀD
23,RŪDBĀR
23,ZARANJ
24,PĀRŪN
25,GARDEZ
26,SAṞŌBĪ
26,ZAṞAH SHARAN
26,ZARGHŪN SHAHR
27,BĀZĀRAK
28,CHARIKAR
28,JABAL OS SARAJ
29,AĪBAK
30,CHĪRAS
30,LARKIRD
30,QAL‘AH-YE SHAHR
30,SANG-E CHĀRAK
30,SAR-E PUL
30,TAGĀW-BĀY
30,TUKZĀR
31,ĀRT KHWĀJAH
31,TALOQAN
32,TARINKOT
32,URUZGĀN
33,QALĀT
35,BANAJ
35,BASHKIA BERAT
35,BASHKIA KUÇOVË
35,BASHKIA POLIÇAN
35,BASHKIA SKRAPAR
35,BERAT
35,ÇOROVODË
35,KUÇOVË
35,POLIÇAN
35,RRETHI I BERATIT
35,RRETHI I KUÇOVËS
35,RRETHI I SKRAPARIT
35,URA VAJGURORE
39,BASHKIA BULQIZË
39,BASHKIA KLOS
39,BASHKIA MAT
39,BULQIZË
39,BURREL
39,KLOS
39,PESHKOPI
39,RRETHI I BULQIZËS
39,RRETHI I DIBRËS
39,RRETHI I MATIT
39,ULËZ
42,BASHKIA DURRËS
42,BASHKIA KRUJË
42,BASHKIA SHIJAK
42,DURRËS
42,DURRËS DISTRICT
42,FUSHË-KRUJË
42,KRUJË
42,RRETHI I KRUJËS
42,SHIJAK
42,SUKTH
44,BALLSH
44,BASHKIA DIVJAKË
44,BASHKIA FIER
44,BASHKIA MALLAKASTËR
44,BASHKIA PATOS
44,DIVJAKË
44,FIER
44,FIER-ÇIFÇI
44,LUSHNJË
44,PATOS
44,PATOS FSHAT
44,ROSKOVEC
44,RRETHI I MALLAKASTRËS
47,BASHKIA DROPULL
47,BASHKIA KELCYRË
47,BASHKIA LIBOHOVË
47,BASHKIA MEMALIAJ
47,BASHKIA PËRMET
47,BASHKIA TEPELENË
47,GJINKAR
47,GJIROKASTËR
47,KËLCYRË
47,LAZARAT
47,LIBOHOVË
47,MEMALIAJ
47,PËRMET
47,TEPELENË
52,BASHKIA DEVOLL
52,BASHKIA KOLONJË
52,BASHKIA MALIQ
52,BASHKIA PUSTEC
52,BILISHT
52,ERSEKË
52,KORÇË
52,LESKOVIK
52,LIBONIK
52,MALIQ
52,MBORJE
52,POGRADEC
52,RRETHI I DEVOLLIT
52,RRETHI I KOLONJËS
52,VELÇAN
52,VOSKOPOJË
57,BAJRAM CURRI
57,KRUMË
57,KUKËS
57,RRETHI I HASIT
57,RRETHI I KUKËSIT
59,BASHKIA KURBIN
59,BASHKIA LEZHË
59,BASHKIA MIRDITË
59,KURBNESH
59,LAÇ
59,LEZHË
59,MAMURRAS
59,MILOT
59,RRËSHEN
59,RRETHI I KURBINIT
59,RUBIK
59,SHËNGJIN
73,BASHKIA MALËSI E MADHE
73,BASHKIA PUKË
73,BASHKIA VAU I DEJËS
73,FUSHË-ARRËZ
73,KOPLIK
73,PUKË
73,RRETHI I MALËSIA E MADHE
73,RRETHI I SHKODRËS
73,SHKODËR
73,VAU I DEJËS
73,VUKATANË
77,BASHKIA KAVAJË
77,BASHKIA VORË
77,KAMËZ
77,KAVAJË
77,KRRABË
77,RRETHI I KAVAJËS
77,RRETHI I TIRANËS
77,RROGOZHINË
77,SINABALLAJ
77,TIRANA
77,VORË
79,BASHKIA FINIQ
79,BASHKIA HIMARË
79,BASHKIA KONISPOL
79,BASHKIA SELENICË
79,BASHKIA VLORË
79,DELVINË
79,HIMARË
79,KONISPOL
79,KSAMIL
79,ORIKUM
79,RRETHI I DELVINËS
79,SARANDË
79,SELENICË
79,VLORË
81,ADRAR
81,AOULEF
81,REGGANE
81,TIMIMOUN
82,AÏN DEFLA
82,EL ABADIA
82,EL ATTAF
82,KHEMIS MILIANA
82,THENIET EL HAD
83,AÏN TEMOUCHENT
83,BENI SAF
83,EL AMRIA
83,EL MALAH
83,HAMMAM BOU HADJAR
84,AÏN TAYA
84,ALGIERS
84,BAB EZZOUAR
84,BIRKHADEM
84,BORDJ EL KIFFAN
84,DAR EL BEÏDA
84,ROUIBA
85,ANNABA
85,BERRAHAL
85,DREAN
85,EL HADJAR
86,AÏN TOUTA
86,ARRIS
86,BARIKA
86,BATNA
86,BOUMAGUEUR
86,MEROUANA
86,RÂS EL AÏOUN
86,TAZOULT-LAMBESE
87,BÉCHAR
88,AKBOU
88,AMIZOUR
88,BARBACHA
88,BEJAÏA
88,EL HED
88,EL KSEUR
88,FERAOUN
88,SEDDOUK
90,BISKRA
90,OUMACHE
90,SIDI KHALED
90,SIDI OKBA
90,TOLGA
90,ZERIBET EL OUED
91,BENI MERED
91,BLIDA
91,BOÛ ARFA
91,BOUFARIK
91,BOUGARA
91,BOUINAN
91,CHEBLI
91,CHIFFA
91,LARBAÂ
91,MEFTAH
91,SIDI MOUSSA
91,SOUMA
93,BORDJ BOU ARRERIDJ
93,BORDJ GHDIR
93,BORDJ ZEMOURA
93,EL ACHIR
93,MANSOURAH
93,MELOUZA
93,RÂS EL OUED
94,AÏN BESSEM
94,BOUÏRA
94,CHORFA
94,DRAA EL MIZAN
94,LAKHDARIA
94,SOUR EL GHOZLANE
95,ARBATACHE
95,BENI AMRANE
95,BOUDOUAOU
95,BOUMERDAS
95,CHABET EL AMEUR
95,DELLYS
95,KHEMIS EL KHECHNA
95,MAKOUDA
95,NACIRIA
95,OULED MOUSSA
95,REGHAÏA
95,TADMAÏT
95,THENIA
95,TIZI GHENIFF
96,ABOU EL HASSAN
96,BOUKADIR
96,CHLEF
96,ECH CHETTIA
96,OUED FODDA
96,OUED SLY
96,SIDI AKKACHA
97,’AÏN ABID
97,AÏN SMARA
97,CONSTANTINE
97,DIDOUCHE MOURAD
97,EL KHROUB
97,HAMMA BOUZIANE
99,’AÏN EL BELL
99,AÏN OUSSERA
99,BIRINE
99,CHAREF
99,DAR CHIOUKH
99,DJELFA
99,EL IDRISSIA
99,MESSAAD
100,BREZINA
100,EL ABIODH SIDI CHEIKH
100,EL BAYADH
103,DEBILA
103,EL OUED
103,REGUIBA
103,ROBBAH
104,BEN MEHIDI
104,BESBES
104,EL KALA
104,EL TARF
105,BERRIANE
105,GHARDAÏA
105,METLILI CHAAMBA
106,BOUMAHRA AHMED
106,GUELMA
106,HÉLIOPOLIS
107,ILLIZI
110,JIJEL
111,KHENCHELA
112,AFLOU
112,LAGHOUAT
113,‘AÏN EL HADJEL
113,’AÏN EL MELH
113,M’SILA
113,SIDI AÏSSA
114,BOU HANIFIA EL HAMAMAT
114,MASCARA
114,OUED EL ABTAL
114,SIG
115,’AÏN BOUCIF
115,BERROUAGHIA
115,KSAR EL BOUKHARI
115,MÉDÉA
116,CHELGHOUM EL AÏD
116,MILA
116,ROUACHED
116,SIDI MÉROUANE
116,TELERGHMA
117,MOSTAGANEM
118,AÏN SEFRA
118,NAAMA
119,’AÏN EL TURK
119,AÏN EL BYA
119,BIR EL DJIR
119,BOU TLELIS
119,ES SENIA
119,MERS EL KEBIR
119,ORAN
119,SIDI ECH CHAHMI
120,DJAMAA
120,EL HADJIRA
120,HASSI MESSAOUD
120,MEGARINE
120,OUARGLA
120,ROUISSAT
120,SIDI AMRANE
120,TEBESBEST
120,TOUGGOURT
122,AÏN BEÏDA
122,AÏN FAKROUN
122,AÏN KERCHA
122,EL AOUINET
122,MESKIANA
122,OUM EL BOUAGHI
123,’AÏN MERANE
123,AMMI MOUSSA
123,DJIDIOUIA
123,MAZOUNA
123,OUED RHIOU
123,RELIZANE
123,SMALA
123,ZEMOURA
124,’AÏN EL HADJAR
124,SAÏDA
125,AÏN ARNAT
125,BABOR - VILLE
125,BOUGAA
125,EL EULMA
125,SALAH BEY
125,SÉTIF
126,AÏN EL BERD DISTRICT
126,BALIDAT AMEUR
126,BELARBI
126,BEN BADIS SID BEL ABBÉS
126,DJAMAA
126,EL BOUR
126,EL HADJIRA
126,HAOUD EL HAMRA
126,HASSI MESSAOUD
126,LAMTAR
126,MARHOUM
126,MEGARINE
126,MERINE
126,MEZAOUROU
126,MOGGAR
126,MOULAY SLISSEN
126,N'GOUSSA
126,OUARGLA
126,ROUISSAT
126,SFISSEF
126,SIDI ALI BOUSSIDI
126,SIDI AMRANE
126,SIDI BEL ABBÈS
126,SIDI BRAHIM
126,SIDI HAMADOUCHE
126,SIDI SLIMANE
126,SIDI YACOUB
126,SIDI YAHIA
126,TABIA SID BEL ABBÉS
126,TAIBET
126,TAMELLAHT
126,TAMERNA DJEDIDA
126,TEBESBEST
126,TEGHALIMET
126,TELAGH
126,TENEZARA
126,TENIRA
126,TESSALA
126,TOUGGOURT
126,ZEROUALA
127,AZZABA
127,KARKIRA
127,SKIKDA
127,TAMALOUS
128,SEDRATA
128,SOUK AHRAS
129,I-N-SALAH
129,TAMANRASSET
130,BIR EL ATER
130,CHERIA
130,HAMMAMET
130,TÉBESSA
131,’AÏN DEHEB
131,DJEBILET ROSFA
131,FRENDA
131,KSAR CHELLALA
131,MEHDIA DAIRA DE MEGHILA
131,SOUGUEUR
131,TIARET
133,TINDOUF
134,’AÏN BENIAN
134,BARAKI
134,BOU ISMAÏL
134,CHERAGA
134,DOUERA
134,EL AFFROUN
134,HADJOUT
134,KOLEA
134,MOUZAÏA
134,OUED EL ALLEUG
134,SAOULA
134,TIPASA
134,ZERALDA
135,LARDJEM
135,TISSEMSILT
136,’AÏN EL HAMMAM
136,ARHRIBS
136,AZAZGA
136,BENI DOUALA
136,BOGHNI
136,BOUDJIMA
136,CHEMINI
136,DRAA BEN KHEDDA
136,FREHA
136,IGHRAM
136,L’ARBAA NAÏT IRATHEN
136,MEKLA
136,TIMIZART
136,TIRMITINE
136,TIZI OUZOU
136,TIZI RACHED
136,TIZI-N-TLETA
137,BENI MESTER
137,BENSEKRANE
137,CHETOUANE
137,HENNAYA
137,MANSOÛRA
137,NEDROMA
137,OULED MIMOUN
137,REMCHI
137,SEBDOU
137,SIDI ABDELLI
137,SIDI SENOUSSI سيدي سنوسي
137,TLEMCEN
139,ANDORRA LA VELLA
140,CANILLO
140,EL TARTER
141,ENCAMP
141,PAS DE LA CASA
142,LES ESCALDES
143,ARINSAL
143,LA MASSANA
144,ORDINO
145,SANT JULIÀ DE LÒRIA
146,CAXITO
147,BENGUELA
147,CATUMBELA
147,LOBITO
148,CAMACUPA
148,CATABOLA
148,CHISSAMBA
148,CUITO
149,CABINDA
150,MENONGUE
151,CAMABATELA
151,N’DALATANDO
152,QUIBALA
152,SUMBE
152,UACU CUNGO
153,ONDJIVA
154,CAÁLA
154,CHELA
154,HUAMBO
154,LONGONJO
155,CACONDA
155,CALUQUEMBE
155,CHIBIA
155,CHICOMBA
155,CHIPINDO
155,CUVANGO
155,GAMBOS
155,HUMPATA
155,JAMBA
155,LUBANGO
155,MATALA
155,QUILENGUES
155,QUIPUNGO
156,BELAS
156,ICOLO E BENGO
156,LUANDA
157,LUCAPA
158,CAZAJI
158,SAURIMO
159,MALANJE
160,LÉUA
160,LUAU
160,LUENA
160,LUMEJE
161,UÍGE
162,MBANZA CONGO
162,N'ZETO
162,SOIO
163,CODRINGTON
165,PIGGOTTS
166,POTTERS VILLAGE
166,SAINT JOHN’S
167,BOLANDS
168,FALMOUTH
168,LIBERTA
169,ALL SAINTS
169,PARHAM
171,BALVANERA
171,BARRACAS
171,BELGRANO
171,BOEDO
171,BUENOS AIRES
171,COLEGIALES
171,RETIRO
171,VILLA LUGANO
171,VILLA ORTÚZAR
171,VILLA SANTA RITA
172,ANCASTI
172,ANDALGALÁ
172,ANTOFAGASTA DE LA SIERRA
172,CAPAYÁN
172,DEPARTAMENTO DE AMBATO
172,DEPARTAMENTO DE ANCASTI
172,DEPARTAMENTO DE ANDALGALÁ
172,DEPARTAMENTO DE ANTOFAGASTA DE LA SIERRA
172,DEPARTAMENTO DE CAPAYÁN
172,DEPARTAMENTO DE CAPITAL
172,DEPARTAMENTO DE EL ALTO
172,DEPARTAMENTO DE FRAY MAMERTO ESQUIÚ
172,DEPARTAMENTO DE LA PAZ
172,DEPARTAMENTO DE POMÁN
172,DEPARTAMENTO DE SANTA MARÍA
172,DEPARTAMENTO DE SANTA ROSA
172,DEPARTAMENTO DE TINOGASTA
172,DEPARTAMENTO DE VALLE VIEJO
172,EL RODEO
172,FIAMBALÁ
172,HUALFÍN
172,HUILLAPIMA
172,ICAÑO
172,LA PUERTA DE SAN JOSÉ
172,LONDRES
172,LOS ALTOS
172,LOS VARELA
172,MUTQUÍN
172,POMÁN
172,PUERTA DE CORRAL QUEMADO
172,RECREO
172,SAN ANTONIO
172,SAN FERNANDO DEL VALLE DE CATAMARCA
172,SANTA MARÍA
172,TINOGASTA
173,AVIÁ TERAI
173,BARRANQUERAS
173,BASAIL
173,CAMPO LARGO
173,CAPITÁN SOLARI
173,CASTELLI
173,CHARADAI
173,CHARATA
173,CHOROTIS
173,CIERVO PETISO
173,COLONIA BENÍTEZ
173,COLONIA ELISA
173,COLONIAS UNIDAS
173,CONCEPCIÓN DEL BERMEJO
173,CORONEL DU GRATY
173,CORZUELA
173,COTÉ-LAI
173,DEPARTAMENTO DE ALMIRANTE BROWN
173,DEPARTAMENTO DE BERMEJO
173,DEPARTAMENTO DE COMANDANTE FERNÁNDEZ
173,DEPARTAMENTO DE DOCE DE OCTUBRE
173,DEPARTAMENTO DE DOS DE ABRIL
173,DEPARTAMENTO DE GENERAL DONOVAN
173,DEPARTAMENTO DE GENERAL GÜEMES
173,DEPARTAMENTO DE INDEPENDENCIA
173,DEPARTAMENTO DE LIBERTAD
173,DEPARTAMENTO DE MAIPÚ
173,DEPARTAMENTO DE NUEVE DE JULIO
173,DEPARTAMENTO DE O’HIGGINS
173,DEPARTAMENTO DE PRESIDENCIA DE LA PLAZA
173,DEPARTAMENTO DE QUITILIPI
173,DEPARTAMENTO DE SAN FERNANDO
173,DEPARTAMENTO DE SAN LORENZO
173,DEPARTAMENTO DE SARGENTO CABRAL
173,DEPARTAMENTO DE TAPENAGÁ
173,FONTANA
173,GANCEDO
173,GENERAL JOSÉ DE SAN MARTÍN
173,GENERAL PINEDO
173,GENERAL VEDIA
173,HERMOSO CAMPO
173,LA CLOTILDE
173,LA EDUVIGIS
173,LA ESCONDIDA
173,LA LEONESA
173,LA TIGRA
173,LA VERDE
173,LAGUNA LIMPIA
173,LAPACHITO
173,LAS BREÑAS
173,LAS GARCITAS
173,LOS FRENTONES
173,MACHAGAI
173,MAKALLÉ
173,MARGARITA BELÉN
173,NAPENAY
173,PAMPA ALMIRÓN
173,PAMPA DEL INDIO
173,PAMPA DEL INFIERNO
173,PRESIDENCIA DE LA PLAZA
173,PRESIDENCIA ROCA
173,PRESIDENCIA ROQUE SÁENZ PEÑA
173,PUERTO BERMEJO
173,PUERTO TIROL
173,PUERTO VILELAS
173,QUITILIPI
173,RESISTENCIA
173,SAMUHÚ
173,SAN BERNARDO
173,SANTA SYLVINA
173,TACO POZO
173,TRES ISLETAS
173,VILLA ÁNGELA
173,VILLA BERTHET
174,ALTO RÍO SENGUER
174,CAMARONES
174,COMODORO RIVADAVIA
174,DEPARTAMENTO DE BIEDMA
174,DEPARTAMENTO DE CUSHAMEN
174,DEPARTAMENTO DE ESCALANTE
174,DEPARTAMENTO DE FLORENTINO AMEGHINO
174,DEPARTAMENTO DE FUTALEUFÚ
174,DEPARTAMENTO DE GAIMÁN
174,DEPARTAMENTO DE GASTRE
174,DEPARTAMENTO DE LANGUIÑEO
174,DEPARTAMENTO DE MÁRTIRES
174,DEPARTAMENTO DE PASO DE INDIOS
174,DEPARTAMENTO DE RAWSON
174,DEPARTAMENTO DE RÍO SENGUERR
174,DEPARTAMENTO DE SARMIENTO
174,DEPARTAMENTO DE TEHUELCHES
174,DEPARTAMENTO DE TELSEN
174,DOLAVÓN
174,EL MAITÉN
174,ESQUEL
174,GAIMÁN
174,GASTRE
174,GOBERNADOR COSTA
174,HOYO DE EPUYÉN
174,JOSÉ DE SAN MARTÍN
174,LAGO PUELO
174,LAS PLUMAS
174,PUERTO MADRYN
174,RADA TILLY
174,RAWSON
174,RÍO MAYO
174,RÍO PICO
174,SARMIENTO
174,TECKA
174,TRELEW
174,TREVELIN
176,ACHIRAS
176,ADELIA MARÍA
176,AGUA DE ORO
176,ALEJANDRO ROCA
176,ALEJO LEDESMA
176,ALMAFUERTE
176,ALTA GRACIA
176,ALTOS DE CHIPIÓN
176,ARIAS
176,ARROYITO
176,ARROYO CABRAL
176,BALNEARIA
176,BELL VILLE
176,BERROTARÁN
176,BRINKMANN
176,BUCHARDO
176,CAMILO ALDAO
176,CAÑADA DE LUQUE
176,CANALS
176,CAPILLA DEL MONTE
176,CARNERILLO
176,CARRILOBO
176,CAVANAGH
176,CHARRAS
176,CHAZÓN
176,CINTRA
176,COLONIA LA TORDILLA
176,COLONIA SAN BARTOLOMÉ
176,CÓRDOBA
176,CORONEL BAIGORRIA
176,CORONEL MOLDES
176,CORRAL DE BUSTOS
176,CORRALITO
176,COSQUÍN
176,COSTA SACATE
176,CRUZ ALTA
176,CRUZ DEL EJE
176,CUESTA BLANCA
176,DALMACIO VÉLEZ SÁRSFIELD
176,DEÁN FUNES
176,DEL CAMPILLO
176,DEPARTAMENTO DE CALAMUCHITA
176,DEPARTAMENTO DE COLÓN
176,DEPARTAMENTO DE CRUZ DEL EJE
176,DEPARTAMENTO DE GENERAL ROCA
176,DEPARTAMENTO DE GENERAL SAN MARTÍN
176,DEPARTAMENTO DE JUÁREZ CELMAN
176,DEPARTAMENTO DE MARCOS JUÁREZ
176,DEPARTAMENTO DE MINAS
176,DEPARTAMENTO DE PRESIDENTE ROQUE SÁENZ PEÑA
176,DEPARTAMENTO DE RÍO CUARTO
176,DEPARTAMENTO DE RÍO PRIMERO
176,DEPARTAMENTO DE RÍO SECO
176,DEPARTAMENTO DE RÍO SEGUNDO
176,DEPARTAMENTO DE SAN ALBERTO
176,DEPARTAMENTO DE SAN JAVIER
176,DEPARTAMENTO DE SAN JUSTO
176,DEPARTAMENTO DE SOBREMONTE
176,DEPARTAMENTO DE TOTORAL
176,DEPARTAMENTO DE TULUMBA
176,DEPARTAMENTO DE UNIÓN
176,DESPEÑADEROS
176,DEVOTO
176,EL ARAÑADO
176,EL TÍO
176,ELENA
176,EMBALSE
176,ETRURIA
176,GENERAL BALDISSERA
176,GENERAL CABRERA
176,GENERAL LEVALLE
176,GENERAL ROCA
176,GUATIMOZÍN
176,HERNANDO
176,HUANCHILLAS
176,HUERTA GRANDE
176,HUINCA RENANCÓ
176,IDIAZÁBAL
176,INRIVILLE
176,ISLA VERDE
176,ITALÓ
176,JAMES CRAIK
176,JESÚS MARÍA
176,JUSTINIANO POSSE
176,LA CALERA
176,LA CARLOTA
176,LA CESIRA
176,LA CUMBRE
176,LA FALDA
176,LA FRANCIA
176,LA GRANJA
176,LA PARA
176,LA PLAYOSA
176,LABORDE
176,LABOULAYE
176,LAGUNA LARGA
176,LAS ACEQUIAS
176,LAS HIGUERAS
176,LAS JUNTURAS
176,LAS PERDICES
176,LAS VARAS
176,LAS VARILLAS
176,LEONES
176,LOS COCOS
176,LOS CÓNDORES
176,LOS SURGENTES
176,MALAGUEÑO
176,MALVINAS ARGENTINAS
176,MARCOS JUÁREZ
176,MARULL
176,MATTALDI
176,MENDIOLAZA
176,MINA CLAVERO
176,MIRAMAR
176,MONTE BUEY
176,MONTE CRISTO
176,MONTE MAÍZ
176,MORRISON
176,MORTEROS
176,NOETINGER
176,OBISPO TREJO
176,OLIVA
176,ONCATIVO
176,ORDÓÑEZ
176,PASCANAS
176,PASCO
176,PILAR
176,PIQUILLÍN
176,PORTEÑA
176,POZO DEL MOLLE
176,QUILINO
176,RÍO CEBALLOS
176,RÍO CUARTO
176,RÍO SEGUNDO
176,RÍO TERCERO
176,SACANTA
176,SALDÁN
176,SALSACATE
176,SALSIPUEDES
176,SAMPACHO
176,SAN AGUSTÍN
176,SAN ANTONIO DE LITÍN
176,SAN BASILIO
176,SAN CARLOS
176,SAN FRANCISCO
176,SAN FRANCISCO DEL CHAÑAR
176,SAN JOSÉ DE LA DORMIDA
176,SANTA EUFEMIA
176,SANTA MAGDALENA
176,SANTA ROSA DE CALAMUCHITA
176,SANTA ROSA DE RÍO PRIMERO
176,SANTIAGO TEMPLE
176,SATURNINO M. LASPIUR
176,SEBASTIÁN ELCANO
176,SERRANO
176,SERREZUELA
176,TANCACHA
176,TICINO
176,TÍO PUJIO
176,TOLEDO
176,UCACHA
176,UNQUILLO
176,VALLE HERMOSO
176,VIAMONTE
176,VICUÑA MACKENNA
176,VILLA ALLENDE
176,VILLA ASCASUBI
176,VILLA BERNA
176,VILLA CARLOS PAZ
176,VILLA CONCEPCIÓN DEL TÍO
176,VILLA CURA BROCHERO
176,VILLA DE SOTO
176,VILLA DEL DIQUE
176,VILLA DEL ROSARIO
176,VILLA DEL TOTORAL
176,VILLA DOLORES
176,VILLA GENERAL BELGRANO
176,VILLA GIARDINO
176,VILLA HUIDOBRO
176,VILLA LAS ROSAS
176,VILLA MARÍA
176,VILLA NUEVA
176,VILLA REDUCCIÓN
176,VILLA RUMIPAL
176,VILLA TULUMBA
176,VILLA VALERIA
176,WENCESLAO ESCALANTE
177,ALVEAR
177,BERÓN DE ASTRADA
177,BONPLAND
177,CHAVARRÍA
177,CONCEPCIÓN
177,CORRIENTES
177,CRUZ DE LOS MILAGROS
177,CURUZÚ CUATIÁ
177,DEPARTAMENTO DE BELLA VISTA
177,DEPARTAMENTO DE BERÓN DE ASTRADA
177,DEPARTAMENTO DE CAPITAL
177,DEPARTAMENTO DE CONCEPCIÓN
177,DEPARTAMENTO DE CURUZÚ CUATIÁ
177,DEPARTAMENTO DE EMPEDRADO
177,DEPARTAMENTO DE ESQUINA
177,DEPARTAMENTO DE GENERAL ALVEAR
177,DEPARTAMENTO DE GENERAL PAZ
177,DEPARTAMENTO DE GOYA
177,DEPARTAMENTO DE ITATÍ
177,DEPARTAMENTO DE ITUZAINGÓ
177,DEPARTAMENTO DE LAVALLE
177,DEPARTAMENTO DE MBURUCUYÁ
177,DEPARTAMENTO DE MERCEDES
177,DEPARTAMENTO DE MONTE CASEROS
177,DEPARTAMENTO DE PASO DE LOS LIBRES
177,DEPARTAMENTO DE SALADAS
177,DEPARTAMENTO DE SAN COSME
177,DEPARTAMENTO DE SAN LUIS DEL PALMAR
177,DEPARTAMENTO DE SAN MARTÍN
177,DEPARTAMENTO DE SAN MIGUEL
177,DEPARTAMENTO DE SAN ROQUE
177,DEPARTAMENTO DE SANTO TOMÉ
177,DEPARTAMENTO DE SAUCE
177,EMPEDRADO
177,ESQUINA
177,FELIPE YOFRÉ
177,GARRUCHOS
177,GOBERNADOR JUAN E. MARTÍNEZ
177,GOBERNADOR VIRASORA
177,GOYA
177,HERLITZKA
177,ITÁ IBATÉ
177,ITATÍ
177,ITUZAINGÓ
177,JUAN PUJOL
177,LA CRUZ
177,LIBERTAD
177,LOMAS DE VALLEJOS
177,LORETO
177,MARIANO I. LOZA
177,MBURUCUYÁ
177,MERCEDES
177,MOCORETÁ
177,MONTE CASEROS
177,NUESTRA SEÑORA DEL ROSARIO DE CAA CATÍ
177,NUEVE DE JULIO
177,PALMAR GRANDE
177,PASO DE LA PATRIA
177,PASO DE LOS LIBRES
177,PEDRO R. FERNÁNDEZ
177,PERUGORRÍA
177,PUEBLO LIBERTADOR
177,RIACHUELO
177,SALADAS
177,SAN CARLOS
177,SAN COSME
177,SAN LORENZO
177,SAN LUIS DEL PALMAR
177,SAN MIGUEL
177,SANTA LUCÍA
177,SANTA ROSA
177,SANTO TOMÉ
177,YAPEYÚ
177,YATAITY CALLE
178,ALDEA SAN ANTONIO
178,ARANGUREN
178,BOVRIL
178,CASEROS
178,CEIBAS
178,CHAJARÍ
178,COLÓN
178,COLONIA ELÍA
178,CONCEPCIÓN DEL URUGUAY
178,CONCORDIA
178,CONSCRIPTO BERNARDI
178,CRESPO
178,DEPARTAMENTO DE GUALEGUAYCHÚ
178,DEPARTAMENTO DE PARANÁ
178,DIAMANTE
178,DOMÍNGUEZ
178,FEDERACIÓN
178,FEDERAL
178,GENERAL CAMPOS
178,GENERAL GALARZA
178,GENERAL RAMÍREZ
178,GOBERNADOR MANSILLA
178,GUALEGUAY
178,GUALEGUAYCHÚ
178,HASENKAMP
178,HERNÁNDEZ
178,HERRERA
178,LA CRIOLLA
178,LA PAZ
178,LARROQUE
178,LOS CHARRÚAS
178,LOS CONQUISTADORES
178,LUCAS GONZÁLEZ
178,MACIÁ
178,NOGOYÁ
178,ORO VERDE
178,PARANÁ
178,PIEDRAS BLANCAS
178,PRONUNCIAMIENTO
178,PUERTO IBICUY
178,PUERTO YERUÁ
178,ROSARIO DEL TALA
178,SAN BENITO
178,SAN GUSTAVO
178,SAN JOSÉ DE FELICIANO
178,SAN JUSTO
178,SAN SALVADOR
178,SANTA ANA
178,SANTA ANITA
178,SANTA ELENA
178,SAUCE DE LUNA
178,SEGUÍ
178,TABOSSI
178,UBAJAY
178,URDINARRAIN
178,VIALE
178,VICTORIA
178,VILLA DEL ROSARIO
178,VILLA ELISA
178,VILLA HERNANDARIAS
178,VILLA MANTERO
178,VILLA MARÍA GRANDE
178,VILLA PARANACITO
178,VILLA URQUIZA
178,VILLAGUAY
179,CLORINDA
179,COMANDANTE FONTANA
179,DEPARTAMENTO DE PILCOMAYO
179,EL COLORADO
179,ESTANISLAO DEL CAMPO
179,FORMOSA
179,GENERAL ENRIQUE MOSCONI
179,HERRADURA
179,IBARRETA
179,INGENIERO GUILLERMO N. JUÁREZ
179,LAGUNA NAICK-NECK
179,LAGUNA YEMA
179,LAS LOMITAS
179,PALO SANTO
179,PIRANÉ
179,POZO DEL TIGRE
179,RIACHO EH-EH
179,SAN FRANCISCO DE LAISHÍ
179,VILLA ESCOLAR
179,VILLA GENERAL GUEMES
180,ABRA PAMPA
180,CAIMANCITO
180,CALILEGUA
180,DEPARTAMENTO DE COCHINOCA
180,DEPARTAMENTO DE RINCONADA
180,DEPARTAMENTO DE TUMBAYA
180,EL AGUILAR
180,FRAILE PINTADO
180,HUMAHUACA
